Name,Sweep (T1),,,Name,Sweep (T1),,,Name,Sweep (T1),,,
2423434856.17597,-23.5485954284668,,,2423434856.17597,-23.5435523986816,,,2423434856.17597,-23.7568111419678,,,
2425888324.8731,-23.5739803314209,,,2425888324.8731,-23.5425510406494,,,2425888324.8731,-23.7076892852783,,,
2428341793.57022,-23.5993671417236,,,2428341793.57022,-23.5415496826172,,,2428341793.57022,-23.6585655212402,,,
2430795262.26734,-23.6247520446777,,,2430795262.26734,-23.5405502319336,,,2430795262.26734,-23.6094436645508,,,
2433248730.96447,-23.6501369476318,,,2433248730.96447,-23.5395488739014,,,2433248730.96447,-23.5603218078613,,,
2435702199.66159,-23.6713619232178,,,2435702199.66159,-23.5351295471191,,,2435702199.66159,-23.5314559936523,,,
2438155668.35871,-23.6882553100586,,,2438155668.35871,-23.5271530151367,,,2438155668.35871,-23.5236759185791,,,
2440609137.05584,-23.7051486968994,,,2440609137.05584,-23.5191764831543,,,2440609137.05584,-23.5158958435059,,,
2443062605.75296,-23.7220420837402,,,2443062605.75296,-23.5111999511719,,,2443062605.75296,-23.5081157684326,,,
2445516074.45008,-23.7389354705811,,,2445516074.45008,-23.5032234191895,,,2445516074.45008,-23.5003356933594,,,
2447969543.14721,-23.7558288574219,,,2447969543.14721,-23.495246887207,,,2447969543.14721,-23.4925556182861,,,
2450423011.84433,-23.7868690490723,,,2450423011.84433,-23.5054206848145,,,2450423011.84433,-23.5151805877686,,,
2452876480.54146,-23.8281555175781,,,2452876480.54146,-23.5287380218506,,,2452876480.54146,-23.5598239898682,,,
2455329949.23858,-23.869441986084,,,2455329949.23858,-23.5520553588867,,,2455329949.23858,-23.6044673919678,,,
2457783417.9357,-23.9107284545898,,,2457783417.9357,-23.5753707885742,,,2457783417.9357,-23.6491107940674,,,
2460236886.63283,-23.9520130157471,,,2460236886.63283,-23.5986881256104,,,2460236886.63283,-23.6937522888184,,,
2462690355.32995,-23.9932994842529,,,2462690355.32995,-23.6220054626465,,,2462690355.32995,-23.738395690918,,,
2465143824.02707,-24.0714416503906,,,2465143824.02707,-23.7012119293213,,,2465143824.02707,-23.8016586303711,,,
2467597292.7242,-24.1677398681641,,,2467597292.7242,-23.8079452514648,,,2467597292.7242,-23.8740921020508,,,
2470050761.42132,-24.2640361785889,,,2470050761.42132,-23.9146785736084,,,2470050761.42132,-23.9465274810791,,,
2472504230.11844,-24.3603324890137,,,2472504230.11844,-24.021411895752,,,2472504230.11844,-24.0189609527588,,,
2474957698.81557,-24.4566307067871,,,2474957698.81557,-24.1281452178955,,,2474957698.81557,-24.0913944244385,,,
2477411167.51269,-24.5529270172119,,,2477411167.51269,-24.2348785400391,,,2477411167.51269,-24.1638298034668,,,
2479864636.20981,-24.5906105041504,,,2479864636.20981,-24.3240432739258,,,2479864636.20981,-24.2080383300781,,,
2482318104.90694,-24.6097850799561,,,2482318104.90694,-24.407657623291,,,2482318104.90694,-24.2433338165283,,,
2484771573.60406,-24.6289596557617,,,2484771573.60406,-24.4912738800049,,,2484771573.60406,-24.2786293029785,,,
2487225042.30118,-24.6481323242188,,,2487225042.30118,-24.5748901367188,,,2487225042.30118,-24.3139266967773,,,
2489678510.99831,-24.6673069000244,,,2489678510.99831,-24.6585063934326,,,2489678510.99831,-24.3492221832275,,,
2492131979.69543,-24.6864814758301,,,2492131979.69543,-24.7421226501465,,,2492131979.69543,-24.3845176696777,,,
2494585448.39256,-24.6379833221436,,,2494585448.39256,-24.6856250762939,,,2494585448.39256,-24.3612174987793,,,
2497038917.08968,-24.5775413513184,,,2497038917.08968,-24.6044006347656,,,2497038917.08968,-24.3275756835938,,,
2499492385.7868,-24.5171012878418,,,2499492385.7868,-24.5231781005859,,,2499492385.7868,-24.2939319610596,,,
2501945854.48393,-24.4566593170166,,,2501945854.48393,-24.4419536590576,,,2501945854.48393,-24.260290145874,,,
2504399323.18105,-24.39621925354,,,2504399323.18105,-24.3607311248779,,,2504399323.18105,-24.2266483306885,,,
2506852791.87817,-24.3357772827148,,,2506852791.87817,-24.2795066833496,,,2506852791.87817,-24.1930065155029,,,
2509306260.5753,-24.3699054718018,,,2509306260.5753,-24.2545261383057,,,2509306260.5753,-24.1999244689941,,,
2511759729.27242,-24.4100685119629,,,2511759729.27242,-24.23313331604,,,2511759729.27242,-24.2094306945801,,,
2514213197.96954,-24.4502334594727,,,2514213197.96954,-24.211742401123,,,2514213197.96954,-24.2189388275146,,,
2516666666.66667,-24.4903964996338,,,2516666666.66667,-24.1903495788574,,,2516666666.66667,-24.2284450531006,,,
2519120135.36379,-24.5305595397949,,,2519120135.36379,-24.1689586639404,,,2519120135.36379,-24.2379512786865,,,
2521573604.06091,-24.5679016113281,,,2521573604.06091,-24.1456508636475,,,2521573604.06091,-24.2451496124268,,,
2524027072.75804,-24.5139617919922,,,2524027072.75804,-24.0603866577148,,,2524027072.75804,-24.1776962280273,,,
2526480541.45516,-24.4600219726563,,,2526480541.45516,-23.9751224517822,,,2526480541.45516,-24.1102428436279,,,
2528934010.15228,-24.4060821533203,,,2528934010.15228,-23.8898582458496,,,2528934010.15228,-24.0427913665771,,,
2531387478.84941,-24.3521423339844,,,2531387478.84941,-23.804594039917,,,2531387478.84941,-23.9753379821777,,,
2533840947.54653,-24.2982025146484,,,2533840947.54653,-23.719331741333,,,2533840947.54653,-23.9078845977783,,,
2536294416.24366,-24.2529220581055,,,2536294416.24366,-23.6473999023438,,,2536294416.24366,-23.8451595306396,,,
2538747884.94078,-24.2711296081543,,,2538747884.94078,-23.6732501983643,,,2538747884.94078,-23.8170986175537,,,
2541201353.6379,-24.2893371582031,,,2541201353.6379,-23.6990985870361,,,2541201353.6379,-23.7890396118164,,,
2543654822.33503,-24.307544708252,,,2543654822.33503,-23.724946975708,,,2543654822.33503,-23.7609806060791,,,
2546108291.03215,-24.3257522583008,,,2546108291.03215,-23.7507953643799,,,2546108291.03215,-23.7329196929932,,,
2548561759.72927,-24.3439617156982,,,2548561759.72927,-23.7766456604004,,,2548561759.72927,-23.7048606872559,,,
2551015228.4264,-24.3797912597656,,,2551015228.4264,-23.8382377624512,,,2551015228.4264,-23.7180881500244,,,
2553468697.12352,-24.481912612915,,,2553468697.12352,-24.0342903137207,,,2553468697.12352,-23.8866291046143,,,
2555922165.82064,-24.5840320587158,,,2555922165.82064,-24.2303447723389,,,2555922165.82064,-24.0551700592041,,,
2558375634.51777,-24.6861534118652,,,2558375634.51777,-24.426399230957,,,2558375634.51777,-24.2237110137939,,,
2560829103.21489,-24.7882747650146,,,2560829103.21489,-24.6224517822266,,,2560829103.21489,-24.3922538757324,,,
2563282571.91201,-24.8903961181641,,,2563282571.91201,-24.8185062408447,,,2563282571.91201,-24.5607948303223,,,
2565736040.60914,-24.9733104705811,,,2565736040.60914,-24.9622344970703,,,2565736040.60914,-24.7021923065186,,,
2568189509.30626,-25.0114078521729,,,2568189509.30626,-24.9838676452637,,,2568189509.30626,-24.7802581787109,,,
2570642978.00338,-25.049503326416,,,2570642978.00338,-25.005500793457,,,2570642978.00338,-24.8583221435547,,,
2573096446.70051,-25.0876007080078,,,2573096446.70051,-25.0271339416504,,,2573096446.70051,-24.9363861083984,,,
2575549915.39763,-25.1256980895996,,,2575549915.39763,-25.0487670898438,,,2575549915.39763,-25.0144500732422,,,
2578003384.09475,-25.1637935638428,,,2578003384.09475,-25.0704002380371,,,2578003384.09475,-25.0925159454346,,,
2580456852.79188,-25.1758937835693,,,2580456852.79188,-25.0398826599121,,,2580456852.79188,-25.0951766967773,,,
2582910321.489,-25.1473331451416,,,2582910321.489,-24.9277954101563,,,2582910321.489,-24.9799022674561,,,
2585363790.18613,-25.1187725067139,,,2585363790.18613,-24.8157062530518,,,2585363790.18613,-24.8646259307861,,,
2587817258.88325,-25.0902118682861,,,2587817258.88325,-24.7036190032959,,,2587817258.88325,-24.7493495941162,,,
2590270727.58037,-25.0616512298584,,,2590270727.58037,-24.59153175354,,,2590270727.58037,-24.6340732574463,,,
2592724196.2775,-25.0330905914307,,,2592724196.2775,-24.4794425964355,,,2592724196.2775,-24.518798828125,,,
2595177664.97462,-24.9898071289063,,,2595177664.97462,-24.4105281829834,,,2595177664.97462,-24.4358196258545,,,
2597631133.67174,-24.9305763244629,,,2597631133.67174,-24.3883838653564,,,2597631133.67174,-24.3878307342529,,,
2600084602.36887,-24.8713436126709,,,2600084602.36887,-24.3662395477295,,,2600084602.36887,-24.3398418426514,,,
2602538071.06599,-24.8121128082275,,,2602538071.06599,-24.3440952301025,,,2602538071.06599,-24.2918510437012,,,
2604991539.76311,-24.7528820037842,,,2604991539.76311,-24.3219509124756,,,2604991539.76311,-24.2438621520996,,,
2607445008.46024,-24.6936492919922,,,2607445008.46024,-24.2998065948486,,,2607445008.46024,-24.195873260498,,,
2609898477.15736,-24.6850185394287,,,2609898477.15736,-24.277946472168,,,2609898477.15736,-24.1706390380859,,,
2612351945.85448,-24.7145595550537,,,2612351945.85448,-24.2562980651855,,,2612351945.85448,-24.1625728607178,,,
2614805414.55161,-24.7441005706787,,,2614805414.55161,-24.2346515655518,,,2614805414.55161,-24.154504776001,,,
2617258883.24873,-24.7736415863037,,,2617258883.24873,-24.2130031585693,,,2617258883.24873,-24.1464385986328,,,
2619712351.94585,-24.8031826019287,,,2619712351.94585,-24.1913547515869,,,2619712351.94585,-24.138370513916,,,
2622165820.64298,-24.8327236175537,,,2622165820.64298,-24.1697082519531,,,2622165820.64298,-24.1303043365479,,,
2624619289.3401,-24.8496952056885,,,2624619289.3401,-24.1722450256348,,,2624619289.3401,-24.1361675262451,,,
2627072758.03723,-24.8601913452148,,,2627072758.03723,-24.1872386932373,,,2627072758.03723,-24.149206161499,,,
2629526226.73435,-24.8706874847412,,,2629526226.73435,-24.2022323608398,,,2629526226.73435,-24.1622467041016,,,
2631979695.43147,-24.8811836242676,,,2631979695.43147,-24.217227935791,,,2631979695.43147,-24.1752853393555,,,
2634433164.1286,-24.8916797637939,,,2634433164.1286,-24.2322216033936,,,2634433164.1286,-24.188325881958,,,
2636886632.82572,-24.9021759033203,,,2636886632.82572,-24.2472171783447,,,2636886632.82572,-24.2013645172119,,,
2639340101.52284,-24.9655570983887,,,2639340101.52284,-24.3500900268555,,,2639340101.52284,-24.2437438964844,,,
2641793570.21997,-25.0465679168701,,,2641793570.21997,-24.4822540283203,,,2641793570.21997,-24.2959022521973,,,
2644247038.91709,-25.1275768280029,,,2644247038.91709,-24.6144199371338,,,2644247038.91709,-24.3480606079102,,,
2646700507.61421,-25.2085876464844,,,2646700507.61421,-24.7465858459473,,,2646700507.61421,-24.400218963623,,,
2649153976.31134,-25.2895965576172,,,2649153976.31134,-24.8787498474121,,,2649153976.31134,-24.4523773193359,,,
2651607445.00846,-25.37060546875,,,2651607445.00846,-25.0109157562256,,,2651607445.00846,-24.5045375823975,,,
2654060913.70558,-25.4353828430176,,,2654060913.70558,-25.0826778411865,,,2654060913.70558,-24.570707321167,,,
2656514382.40271,-25.4970664978027,,,2656514382.40271,-25.142936706543,,,2656514382.40271,-24.6395473480225,,,
2658967851.09983,-25.5587501525879,,,2658967851.09983,-25.2031936645508,,,2658967851.09983,-24.7083854675293,,,
2661421319.79695,-25.620433807373,,,2661421319.79695,-25.2634506225586,,,2661421319.79695,-24.7772254943848,,,
2663874788.49408,-25.6821174621582,,,2663874788.49408,-25.3237075805664,,,2663874788.49408,-24.8460655212402,,,
2666328257.1912,-25.7438011169434,,,2666328257.1912,-25.3839664459229,,,2666328257.1912,-24.9149055480957,,,
2668781725.88833,-25.7088794708252,,,2668781725.88833,-25.3339290618896,,,2668781725.88833,-24.9478206634521,,,
2671235194.58545,-25.6666889190674,,,2671235194.58545,-25.2755928039551,,,2671235194.58545,-24.9780330657959,,,
2673688663.28257,-25.6244964599609,,,2673688663.28257,-25.2172546386719,,,2673688663.28257,-25.0082454681396,,,
2676142131.9797,-25.5823040008545,,,2676142131.9797,-25.1589183807373,,,2676142131.9797,-25.038459777832,,,
2678595600.67682,-25.540111541748,,,2678595600.67682,-25.1005802154541,,,2678595600.67682,-25.0686721801758,,,
2681049069.37394,-25.4978790283203,,,2681049069.37394,-25.0426769256592,,,2681049069.37394,-25.0961170196533,,,
2683502538.07107,-25.4537410736084,,,2683502538.07107,-25.0060214996338,,,2683502538.07107,-24.9879913330078,,,
2685956006.76819,-25.4096031188965,,,2685956006.76819,-24.969367980957,,,2685956006.76819,-24.8798637390137,,,
2688409475.46531,-25.3654632568359,,,2688409475.46531,-24.9327125549316,,,2688409475.46531,-24.7717380523682,,,
2690862944.16244,-25.321325302124,,,2690862944.16244,-24.8960590362549,,,2690862944.16244,-24.663610458374,,,
2693316412.85956,-25.2771873474121,,,2693316412.85956,-24.8594055175781,,,2693316412.85956,-24.5554847717285,,,
2695769881.55668,-25.2345294952393,,,2695769881.55668,-24.821741104126,,,2695769881.55668,-24.4543533325195,,,
2698223350.25381,-25.2038536071777,,,2698223350.25381,-24.7759037017822,,,2698223350.25381,-24.4098205566406,,,
2700676818.95093,-25.1731758117676,,,2700676818.95093,-24.7300682067871,,,2700676818.95093,-24.3652896881104,,,
2703130287.64805,-25.1424999237061,,,2703130287.64805,-24.684232711792,,,2703130287.64805,-24.3207569122314,,,
2705583756.34518,-25.1118240356445,,,2705583756.34518,-24.6383972167969,,,2705583756.34518,-24.2762260437012,,,
2708037225.0423,-25.081148147583,,,2708037225.0423,-24.5925617218018,,,2708037225.0423,-24.2316932678223,,,
2710490693.73942,-25.0691108703613,,,2710490693.73942,-24.5628967285156,,,2710490693.73942,-24.2002372741699,,,
2712944162.43655,-25.1316318511963,,,2712944162.43655,-24.5979156494141,,,2712944162.43655,-24.2210826873779,,,
2715397631.13367,-25.1941528320313,,,2715397631.13367,-24.6329345703125,,,2715397631.13367,-24.2419281005859,,,
2717851099.8308,-25.2566738128662,,,2717851099.8308,-24.6679534912109,,,2717851099.8308,-24.2627754211426,,,
2720304568.52792,-25.3191947937012,,,2720304568.52792,-24.7029724121094,,,2720304568.52792,-24.2836208343506,,,
2722758037.22504,-25.3817157745361,,,2722758037.22504,-24.7379913330078,,,2722758037.22504,-24.3044662475586,,,
2725211505.92217,-25.4406509399414,,,2725211505.92217,-24.7674179077148,,,2725211505.92217,-24.336841583252,,,
2727664974.61929,-25.4908084869385,,,2727664974.61929,-24.7831478118896,,,2727664974.61929,-24.3974475860596,,,
2730118443.31641,-25.5409641265869,,,2730118443.31641,-24.7988777160645,,,2730118443.31641,-24.4580516815186,,,
2732571912.01354,-25.591121673584,,,2732571912.01354,-24.8146076202393,,,2732571912.01354,-24.5186557769775,,,
2735025380.71066,-25.6412773132324,,,2735025380.71066,-24.8303394317627,,,2735025380.71066,-24.5792598724365,,,
2737478849.40778,-25.6914348602295,,,2737478849.40778,-24.8460693359375,,,2737478849.40778,-24.6398639678955,,,
2739932318.10491,-25.7554187774658,,,2739932318.10491,-24.9067211151123,,,2739932318.10491,-24.7299995422363,,,
2742385786.80203,-25.8419628143311,,,2742385786.80203,-25.0406646728516,,,2742385786.80203,-24.8683166503906,,,
2744839255.49915,-25.9285068511963,,,2744839255.49915,-25.1746082305908,,,2744839255.49915,-25.0066337585449,,,
2747292724.19628,-26.0150489807129,,,2747292724.19628,-25.3085517883301,,,2747292724.19628,-25.1449527740479,,,
2749746192.8934,-26.1015930175781,,,2749746192.8934,-25.4424953460693,,,2749746192.8934,-25.2832698822021,,,
2752199661.59052,-26.1881370544434,,,2752199661.59052,-25.5764408111572,,,2752199661.59052,-25.4215869903564,,,
2754653130.28765,-26.2297668457031,,,2754653130.28765,-25.6451358795166,,,2754653130.28765,-25.4965019226074,,,
2757106598.98477,-26.2207489013672,,,2757106598.98477,-25.6402530670166,,,2757106598.98477,-25.4999198913574,,,
2759560067.6819,-26.2117328643799,,,2759560067.6819,-25.6353702545166,,,2759560067.6819,-25.5033359527588,,,
2762013536.37902,-26.2027149200439,,,2762013536.37902,-25.6304893493652,,,2762013536.37902,-25.5067539215088,,,
2764467005.07614,-26.1936988830566,,,2764467005.07614,-25.6256065368652,,,2764467005.07614,-25.5101699829102,,,
2766920473.77327,-26.1846809387207,,,2766920473.77327,-25.6207237243652,,,2766920473.77327,-25.5135879516602,,,
2769373942.47039,-26.1191272735596,,,2769373942.47039,-25.5582237243652,,,2769373942.47039,-25.4452896118164,,,
2771827411.16751,-26.0091514587402,,,2771827411.16751,-25.4504528045654,,,2771827411.16751,-25.3206424713135,,,
2774280879.86464,-25.8991737365723,,,2774280879.86464,-25.3426818847656,,,2774280879.86464,-25.1959953308105,,,
2776734348.56176,-25.7891979217529,,,2776734348.56176,-25.2349109649658,,,2776734348.56176,-25.0713500976563,,,
2779187817.25888,-25.6792221069336,,,2779187817.25888,-25.1271381378174,,,2779187817.25888,-24.9467029571533,,,
2781641285.95601,-25.5692462921143,,,2781641285.95601,-25.0193672180176,,,2781641285.95601,-24.822057723999,,,
2784094754.65313,-25.4827938079834,,,2784094754.65313,-24.9929161071777,,,2784094754.65313,-24.7184925079346,,,
2786548223.35025,-25.4090099334717,,,2786548223.35025,-25.0102500915527,,,2786548223.35025,-24.6262817382813,,,
2789001692.04738,-25.33522605896,,,2789001692.04738,-25.0275859832764,,,2789001692.04738,-24.5340690612793,,,
2791455160.7445,-25.2614402770996,,,2791455160.7445,-25.044921875,,,2791455160.7445,-24.441858291626,,,
2793908629.44162,-25.1876564025879,,,2793908629.44162,-25.062255859375,,,2793908629.44162,-24.349645614624,,,
2796362098.13875,-25.1138725280762,,,2796362098.13875,-25.0795917510986,,,2796362098.13875,-24.2574348449707,,,
2798815566.83587,-25.2057838439941,,,2798815566.83587,-25.1313877105713,,,2798815566.83587,-24.3301200866699,,,
2801269035.533,-25.3559150695801,,,2801269035.533,-25.1952896118164,,,2801269035.533,-24.4607429504395,,,
2803722504.23012,-25.5060443878174,,,2803722504.23012,-25.2591934204102,,,2803722504.23012,-24.591365814209,,,
2806175972.92724,-25.6561737060547,,,2806175972.92724,-25.3230953216553,,,2806175972.92724,-24.7219886779785,,,
2808629441.62437,-25.8063049316406,,,2808629441.62437,-25.386999130249,,,2808629441.62437,-24.852611541748,,,
2811082910.32149,-25.9564342498779,,,2811082910.32149,-25.4509010314941,,,2811082910.32149,-24.9832344055176,,,
2813536379.01861,-26.0100059509277,,,2813536379.01861,-25.5470676422119,,,2813536379.01861,-25.0911693572998,,,
2815989847.71574,-26.0438003540039,,,2815989847.71574,-25.6498413085938,,,2815989847.71574,-25.1944580078125,,,
2818443316.41286,-26.0775928497314,,,2818443316.41286,-25.7526168823242,,,2818443316.41286,-25.2977466583252,,,
2820896785.10998,-26.1113872528076,,,2820896785.10998,-25.8553905487061,,,2820896785.10998,-25.4010353088379,,,
2823350253.80711,-26.1451816558838,,,2823350253.80711,-25.9581642150879,,,2823350253.80711,-25.5043239593506,,,
2825803722.50423,-26.17897605896,,,2825803722.50423,-26.0609378814697,,,2825803722.50423,-25.6076126098633,,,
2828257191.20135,-26.3040370941162,,,2828257191.20135,-26.1170272827148,,,2828257191.20135,-25.6763458251953,,,
2830710659.89848,-26.4370365142822,,,2830710659.89848,-26.1690578460693,,,2830710659.89848,-25.742073059082,,,
2833164128.5956,-26.5700340270996,,,2833164128.5956,-26.2210865020752,,,2833164128.5956,-25.8078022003174,,,
2835617597.29272,-26.7030334472656,,,2835617597.29272,-26.2731170654297,,,2835617597.29272,-25.8735294342041,,,
2838071065.98985,-26.8360328674316,,,2838071065.98985,-26.3251457214355,,,2838071065.98985,-25.9392585754395,,,
2840524534.68697,-26.966667175293,,,2840524534.68697,-26.3760223388672,,,2840524534.68697,-26.0033016204834,,,
2842978003.38409,-26.8632373809814,,,2842978003.38409,-26.3127498626709,,,2842978003.38409,-25.9005317687988,,,
2845431472.08122,-26.7598075866699,,,2845431472.08122,-26.249475479126,,,2845431472.08122,-25.7977619171143,,,
2847884940.77834,-26.656379699707,,,2847884940.77834,-26.1862010955811,,,2847884940.77834,-25.6949920654297,,,
2850338409.47547,-26.5529499053955,,,2850338409.47547,-26.1229286193848,,,2850338409.47547,-25.5922203063965,,,
2852791878.17259,-26.449520111084,,,2852791878.17259,-26.0596542358398,,,2852791878.17259,-25.4894504547119,,,
2855245346.86971,-26.3393478393555,,,2855245346.86971,-25.9864311218262,,,2855245346.86971,-25.3831729888916,,,
2857698815.56684,-26.1684837341309,,,2857698815.56684,-25.8236637115479,,,2857698815.56684,-25.2453193664551,,,
2860152284.26396,-25.9976196289063,,,2860152284.26396,-25.6608943939209,,,2860152284.26396,-25.1074657440186,,,
2862605752.96108,-25.8267574310303,,,2862605752.96108,-25.4981269836426,,,2862605752.96108,-24.969612121582,,,
2865059221.65821,-25.6558933258057,,,2865059221.65821,-25.3353595733643,,,2865059221.65821,-24.8317584991455,,,
2867512690.35533,-25.4850292205811,,,2867512690.35533,-25.1725902557373,,,2867512690.35533,-24.6939067840576,,,
2869966159.05245,-25.3657855987549,,,2869966159.05245,-25.0566711425781,,,2869966159.05245,-24.6017417907715,,,
2872419627.74958,-25.4666023254395,,,2872419627.74958,-25.140474319458,,,2872419627.74958,-24.7043552398682,,,
2874873096.4467,-25.5674209594727,,,2874873096.4467,-25.2242755889893,,,2874873096.4467,-24.8069705963135,,,
2877326565.14382,-25.6682395935059,,,2877326565.14382,-25.3080787658691,,,2877326565.14382,-24.9095840454102,,,
2879780033.84095,-25.7690563201904,,,2879780033.84095,-25.391881942749,,,2879780033.84095,-25.0121974945068,,,
2882233502.53807,-25.8698749542236,,,2882233502.53807,-25.4756851196289,,,2882233502.53807,-25.1148109436035,,,
2884686971.23519,-25.944299697876,,,2884686971.23519,-25.5221481323242,,,2884686971.23519,-25.1604061126709,,,
2887140439.93232,-25.9508628845215,,,2887140439.93232,-25.4725952148438,,,2887140439.93232,-25.0593757629395,,,
2889593908.62944,-25.957426071167,,,2889593908.62944,-25.4230422973633,,,2889593908.62944,-24.9583473205566,,,
2892047377.32657,-25.9639873504639,,,2892047377.32657,-25.3734912872314,,,2892047377.32657,-24.8573169708252,,,
2894500846.02369,-25.9705505371094,,,2894500846.02369,-25.323938369751,,,2894500846.02369,-24.7562885284424,,,
2896954314.72081,-25.9771118164063,,,2896954314.72081,-25.2743854522705,,,2896954314.72081,-24.6552581787109,,,
2899407783.41794,-26.0149250030518,,,2899407783.41794,-25.3172988891602,,,2899407783.41794,-24.6661014556885,,,
2901861252.11506,-26.1059474945068,,,2901861252.11506,-25.5176525115967,,,2901861252.11506,-24.8674278259277,,,
2904314720.81218,-26.1969680786133,,,2904314720.81218,-25.7180042266846,,,2904314720.81218,-25.0687561035156,,,
2906768189.50931,-26.2879905700684,,,2906768189.50931,-25.9183578491211,,,2906768189.50931,-25.2700824737549,,,
2909221658.20643,-26.3790130615234,,,2909221658.20643,-26.1187114715576,,,2909221658.20643,-25.4714107513428,,,
2911675126.90355,-26.4700336456299,,,2911675126.90355,-26.3190650939941,,,2911675126.90355,-25.672737121582,,,
2914128595.60068,-26.5025653839111,,,2914128595.60068,-26.3917694091797,,,2914128595.60068,-25.752815246582,,,
2916582064.2978,-26.4664344787598,,,2916582064.2978,-26.3146228790283,,,2916582064.2978,-25.6905574798584,,,
2919035532.99492,-26.4303035736084,,,2919035532.99492,-26.2374782562256,,,2919035532.99492,-25.6282997131348,,,
2921489001.69205,-26.394172668457,,,2921489001.69205,-26.1603336334229,,,2921489001.69205,-25.5660419464111,,,
2923942470.38917,-26.3580417633057,,,2923942470.38917,-26.0831871032715,,,2923942470.38917,-25.5037841796875,,,
2926395939.08629,-26.3219089508057,,,2926395939.08629,-26.0060424804688,,,2926395939.08629,-25.4415264129639,,,
2928849407.78342,-26.2002182006836,,,2928849407.78342,-25.9714908599854,,,2928849407.78342,-25.3783416748047,,,
2931302876.48054,-26.0085220336914,,,2931302876.48054,-25.9717903137207,,,2931302876.48054,-25.3143978118896,,,
2933756345.17767,-25.8168258666992,,,2933756345.17767,-25.9720897674561,,,2933756345.17767,-25.250452041626,,,
2936209813.87479,-25.625129699707,,,2936209813.87479,-25.9723892211914,,,2936209813.87479,-25.1865081787109,,,
2938663282.57191,-25.4334335327148,,,2938663282.57191,-25.9726886749268,,,2938663282.57191,-25.1225643157959,,,
2941116751.26904,-25.241735458374,,,2941116751.26904,-25.9729881286621,,,2941116751.26904,-25.0586185455322,,,
2943570219.96616,-25.2271671295166,,,2943570219.96616,-25.9426612854004,,,2943570219.96616,-25.0769004821777,,,
2946023688.66328,-25.3122329711914,,,2946023688.66328,-25.8951110839844,,,2946023688.66328,-25.1414337158203,,,
2948477157.36041,-25.3972988128662,,,2948477157.36041,-25.8475589752197,,,2948477157.36041,-25.2059650421143,,,
2950930626.05753,-25.482364654541,,,2950930626.05753,-25.8000087738037,,,2950930626.05753,-25.2704982757568,,,
2953384094.75465,-25.5674304962158,,,2953384094.75465,-25.7524566650391,,,2953384094.75465,-25.3350315093994,,,
2955837563.45178,-25.6524963378906,,,2955837563.45178,-25.7049045562744,,,2955837563.45178,-25.399564743042,,,
2958291032.1489,-25.701114654541,,,2958291032.1489,-25.752685546875,,,2958291032.1489,-25.46266746521,,,
2960744500.84602,-25.7362499237061,,,2960744500.84602,-25.8357238769531,,,2960744500.84602,-25.5252437591553,,,
2963197969.54315,-25.7713871002197,,,2963197969.54315,-25.9187622070313,,,2963197969.54315,-25.587818145752,,,
2965651438.24027,-25.8065242767334,,,2965651438.24027,-26.001802444458,,,2965651438.24027,-25.6503944396973,,,
2968104906.93739,-25.8416595458984,,,2968104906.93739,-26.0848407745361,,,2968104906.93739,-25.7129688262939,,,
2970558375.63452,-25.8767967224121,,,2970558375.63452,-26.1678791046143,,,2970558375.63452,-25.7755451202393,,,
2973011844.33164,-25.8947353363037,,,2973011844.33164,-26.0889167785645,,,2973011844.33164,-25.7326488494873,,,
2975465313.02877,-25.908899307251,,,2975465313.02877,-25.9743900299072,,,2975465313.02877,-25.6666011810303,,,
2977918781.72589,-25.9230632781982,,,2977918781.72589,-25.8598651885986,,,2977918781.72589,-25.6005554199219,,,
2980372250.42301,-25.9372291564941,,,2980372250.42301,-25.74534034729,,,2980372250.42301,-25.5345077514648,,,
2982825719.12014,-25.9513931274414,,,2982825719.12014,-25.6308135986328,,,2982825719.12014,-25.4684600830078,,,
2985279187.81726,-25.9655570983887,,,2985279187.81726,-25.5162887573242,,,2985279187.81726,-25.4024124145508,,,
2987732656.51438,-25.9737720489502,,,2987732656.51438,-25.4756755828857,,,2987732656.51438,-25.3235092163086,,,
2990186125.21151,-25.9813976287842,,,2990186125.21151,-25.4423713684082,,,2990186125.21151,-25.2433338165283,,,
2992639593.90863,-25.9890251159668,,,2992639593.90863,-25.4090671539307,,,2992639593.90863,-25.1631603240967,,,
2995093062.60575,-25.9966526031494,,,2995093062.60575,-25.3757629394531,,,2995093062.60575,-25.0829849243164,,,
2997546531.30288,-26.0042781829834,,,2997546531.30288,-25.3424587249756,,,2997546531.30288,-25.0028095245361,,,
3000000000,-26.011905670166,,,3000000000,-25.309154510498,,,3000000000,-24.9226341247559,,,
